              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.8500000000000000E+02   0.1800000000000000E+03   0.8048914306691422E-01   0.3549520831223187E+00  -0.3549519312221159E+00  -0.3788059454046845E+05  -0.6628557164949879E+05   0.1037328000000000E+03   0.1032921710000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.9100000000000000E+02   0.1800000000000000E+03   0.8048926774375835E-01   0.3550526216462755E+00  -0.3550531014055235E+00  -0.3788385704803549E+05  -0.6628557164949884E+05   0.1198981000000000E+03   0.1194131239999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.9500000000000000E+02   0.1800000000000000E+03   0.8048929875743192E-01   0.3550409759172127E+00  -0.3550416972635593E+00  -0.3788452313375827E+05  -0.6628557164949882E+05   0.1376426000000000E+03   0.1371058109999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1010000000000000E+03   0.1800000000000000E+03   0.8048931322517704E-01   0.3550307300941739E+00  -0.3550315562506970E+00  -0.3788475878941728E+05  -0.6628557164949886E+05   0.1653364000000000E+03   0.1647240280000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1110000000000000E+03   0.1800000000000000E+03   0.8048931566214450E-01   0.3550289092635203E+00  -0.3550297508909760E+00  -0.3788478636584220E+05  -0.6628557164949886E+05   0.2129889000000000E+03   0.2122450530000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1210000000000000E+03   0.1800000000000000E+03   0.8048931569617596E-01   0.3550288824939097E+00  -0.3550297248631147E+00  -0.3788478665685251E+05  -0.6628557164949895E+05   0.2798751000000000E+03   0.2789486170000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2300000000000000E+02   0.1310000000000000E+03   0.1800000000000000E+03   0.8048931570270161E-01   0.3550288829063753E+00  -0.3550297248608458E+00  -0.3788478664520956E+05  -0.6628557164949876E+05   0.3391439000000000E+03   0.3380520830000000E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1500000000000000E+02   0.1800000000000000E+03   0.8078502340606374E-01   0.2425147556842149E+00  -0.2356014988992230E+00  -0.3630764284391402E+05  -0.6628557165990604E+05   0.1284400000000000E+01   0.1200421999999890E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1900000000000000E+02   0.1800000000000000E+03   0.8236145138136100E-01   0.2141286463264270E+00  -0.2114220889007667E+00  -0.3703810697638553E+05  -0.6628557164992623E+05   0.2355400000000000E+01   0.2269006999999874E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2300000000000000E+02   0.1800000000000000E+03   0.8087751468518224E-01   0.2870922773900084E+00  -0.2851404247901493E+00  -0.3745918726311775E+05  -0.6628557164950215E+05   0.3922200000000000E+01   0.3832900000000336E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2700000000000000E+02   0.1800000000000000E+03   0.8067069307214286E-01   0.2940604664826523E+00  -0.2928921902988028E+00  -0.3741044865070846E+05  -0.6628557164949892E+05   0.6068300000000000E+01   0.5976001999999880E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.3100000000000000E+02   0.1800000000000000E+03   0.8050411353863410E-01   0.3341445773149376E+00  -0.3344955256416296E+00  -0.3753311080597583E+05  -0.6628557164949889E+05   0.9045600000000000E+01   0.8942571999999927E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.3500000000000000E+02   0.1800000000000000E+03   0.8025286392549905E-01   0.3375521155646868E+00  -0.3374295419416428E+00  -0.3765608840020908E+05  -0.6628557164949893E+05   0.1250120000000000E+02   0.1237337500000012E+02
