              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.4400000000000000E+03   0.7980878389408069E-01   0.3631420882120872E+00  -0.3631769522149055E+00  -0.3798251735056678E+05  -0.6628557164949889E+05   0.2763996000000000E+03   0.2716862719999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.4600000000000000E+03   0.7980878341758942E-01   0.3631420898428755E+00  -0.3631769537976342E+00  -0.3798251738922871E+05  -0.6628557164949889E+05   0.2820530000000000E+03   0.2808118720000002E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.4800000000000000E+03   0.7980878334610844E-01   0.3631420904556051E+00  -0.3631769545603480E+00  -0.3798251740416158E+05  -0.6628557164949889E+05   0.2940040000000000E+03   0.2927577929999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.5000000000000000E+03   0.7980878332820347E-01   0.3631420901885843E+00  -0.3631769545365930E+00  -0.3798251740900072E+05  -0.6628557164949889E+05   0.3062076000000000E+03   0.3049182639999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.5200000000000000E+03   0.7980878332579346E-01   0.3631420903110623E+00  -0.3631769546479799E+00  -0.3798251740618152E+05  -0.6628557164949889E+05   0.3183897000000000E+03   0.3170423349999996E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.5400000000000000E+03   0.7980878333068205E-01   0.3631420900106341E+00  -0.3631769544561281E+00  -0.3798251740640890E+05  -0.6628557164949889E+05   0.3306259000000000E+03   0.3292258470000006E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.5600000000000000E+03   0.7980878333236853E-01   0.3631420899622504E+00  -0.3631769542200327E+00  -0.3798251740270919E+05  -0.6628557164949889E+05   0.3428213000000000E+03   0.3413719309999997E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.5800000000000000E+03   0.7980878333013412E-01   0.3631420899111409E+00  -0.3631769544948590E+00  -0.3798251741078114E+05  -0.6628557164949889E+05   0.3550405000000000E+03   0.3535395980000003E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.6000000000000000E+03   0.7980878333057020E-01   0.3631420901297542E+00  -0.3631769539735247E+00  -0.3798251739687051E+05  -0.6628557164949889E+05   0.3672484000000000E+03   0.3656975170000005E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.6200000000000000E+03   0.7980878332837210E-01   0.3631420900252925E+00  -0.3631769546613887E+00  -0.3798251740574541E+05  -0.6628557164949889E+05   0.3763023000000000E+03   0.3746709260000007E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.6400000000000000E+03   0.7980878332832599E-01   0.3631420901711392E+00  -0.3631769545407476E+00  -0.3798251739780091E+05  -0.6628557164949889E+05   0.3879767000000000E+03   0.3863370559999994E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.6600000000000000E+03   0.7980878333223256E-01   0.3631420902127361E+00  -0.3631769547113838E+00  -0.3798251740774151E+05  -0.6628557164949889E+05   0.3995745000000000E+03   0.3978956429999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.6800000000000000E+03   0.7980878332854958E-01   0.3631420901569068E+00  -0.3631769544774556E+00  -0.3798251740372136E+05  -0.6628557164949889E+05   0.4116215000000000E+03   0.4098930670000000E+03
