              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.6500000000000000E+02   0.2000000000000000E+02   0.4994425496594733E-01   0.6661118871883435E+00  -0.6661118414858147E+00  -0.2952181888704753E+05  -0.6628557164949883E+05   0.5600400000000000E+01   0.5567491999999987E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.7100000000000000E+02   0.2000000000000000E+02   0.4994425497108062E-01   0.6661118873855986E+00  -0.6661118374407106E+00  -0.2952181878248387E+05  -0.6628557164949876E+05   0.7139800000000000E+01   0.7100718000000001E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.7500000000000000E+02   0.2000000000000000E+02   0.4994425495758065E-01   0.6661118883910063E+00  -0.6661118479159294E+00  -0.2952181883122389E+05  -0.6628557164949876E+05   0.8400100000000000E+01   0.8357650000000007E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.8100000000000000E+02   0.2000000000000000E+02   0.4994425492888029E-01   0.6661118792503369E+00  -0.6661118397760463E+00  -0.2952181863628071E+05  -0.6628557164949893E+05   0.1068710000000000E+02   0.1063781800000001E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.8500000000000000E+02   0.2000000000000000E+02   0.4994425497498971E-01   0.6661118879201972E+00  -0.6661118412683057E+00  -0.2952181863051165E+05  -0.6628557164949879E+05   0.1243220000000000E+02   0.1237722900000000E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.9100000000000000E+02   0.2000000000000000E+02   0.4994425497334399E-01   0.6661118799499813E+00  -0.6661118321190825E+00  -0.2952181874541954E+05  -0.6628557164949884E+05   0.1435760000000000E+02   0.1429757099999998E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.9500000000000000E+02   0.2000000000000000E+02   0.4994425499997981E-01   0.6661118781393083E+00  -0.6661118360288284E+00  -0.2952181861111168E+05  -0.6628557164949882E+05   0.1645700000000000E+02   0.1638971600000002E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1010000000000000E+03   0.2000000000000000E+02   0.4994425497418227E-01   0.6661118896772001E+00  -0.6661118268029084E+00  -0.2952181876380479E+05  -0.6628557164949886E+05   0.1987910000000000E+02   0.1980192499999998E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.4994425490952444E-01   0.6661118958402836E+00  -0.6661118378789965E+00  -0.2952181907540588E+05  -0.6628557164949886E+05   0.2553380000000000E+02   0.2544108799999998E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.4994425495534783E-01   0.6661119010982436E+00  -0.6661118502085775E+00  -0.2952181921789450E+05  -0.6628557164949895E+05   0.3340620000000000E+02   0.3328972200000004E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+02   0.4994425496060969E-01   0.6661118964607176E+00  -0.6661118563920958E+00  -0.2952181931602936E+05  -0.6628557164949876E+05   0.4029440000000000E+02   0.4015742299999999E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1500000000000000E+02   0.2000000000000000E+02   0.4991195973421372E-01   0.6544101122457068E+00  -0.6555438641469920E+00  -0.2954128801139062E+05  -0.6628557165990604E+05   0.1611000000000000E+00   0.1514879999999721E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.1900000000000000E+02   0.2000000000000000E+02   0.4994372156846376E-01   0.6637682019345038E+00  -0.6639336519717927E+00  -0.2952095677678397E+05  -0.6628557164992623E+05   0.2931000000000000E+00   0.2831419999999980E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.2300000000000000E+02   0.2000000000000000E+02   0.4994407788519933E-01   0.6659365578291679E+00  -0.6659377264070718E+00  -0.2952176985943039E+05  -0.6628557164950215E+05   0.4787000000000000E+00   0.4682870000000321E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.2700000000000000E+02   0.2000000000000000E+02   0.4994414891168560E-01   0.6661137497828087E+00  -0.6661135494804979E+00  -0.2952181144056917E+05  -0.6628557164949892E+05   0.7372000000000000E+00   0.7259900000000243E+00
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3100000000000000E+02   0.2000000000000000E+02   0.4994415210870299E-01   0.6661116448862292E+00  -0.6661116166645327E+00  -0.2952181867887683E+05  -0.6628557164949889E+05   0.1094000000000000E+01   0.1081455000000005E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3500000000000000E+02   0.2000000000000000E+02   0.4994415214496258E-01   0.6661116111417145E+00  -0.6661116047874998E+00  -0.2952181892497280E+05  -0.6628557164949893E+05   0.1501800000000000E+01   0.1487215999999989E+01
   0.1000000000000000E-04   0.3000000000000000E-03   0.2700000000000000E+02   0.3900000000000000E+02   0.2000000000000000E+02   0.4994415215714897E-01   0.6661116041398070E+00  -0.6661115927761533E+00  -0.2952181889465669E+05  -0.6628557164949895E+05   0.2048300000000000E+01   0.2030230000000017E+01
