              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5100000000000000E+02   0.1400000000000000E+03   0.1411002993836510E-01   0.2235191239827639E+00  -0.2233864086345566E+00  -0.3776231291098731E+05  -0.6628557164949879E+05   0.1830190000000000E+02   0.1816880399999991E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5500000000000000E+02   0.1400000000000000E+03   0.1411014602492844E-01   0.2232151064077028E+00  -0.2231472195021156E+00  -0.3775735505358195E+05  -0.6628557164949883E+05   0.2211440000000000E+02   0.2196038400000020E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.5900000000000000E+02   0.1400000000000000E+03   0.1411400997536015E-01   0.2233901251966237E+00  -0.2233713287063162E+00  -0.3775098251726383E+05  -0.6628557164949882E+05   0.2742600000000000E+02   0.2725934600000005E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.6500000000000000E+02   0.1400000000000000E+03   0.1411640038373732E-01   0.2236373433043659E+00  -0.2236477201297713E+00  -0.3774668344920856E+05  -0.6628557164949883E+05   0.3573040000000000E+02   0.3552443500000004E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.7100000000000000E+02   0.1400000000000000E+03   0.1411700588117789E-01   0.2240110575919361E+00  -0.2240242055433749E+00  -0.3774757305999316E+05  -0.6628557164949876E+05   0.4730140000000000E+02   0.4705098799999996E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.7500000000000000E+02   0.1400000000000000E+03   0.1411706459832122E-01   0.2241347200475931E+00  -0.2241471015823074E+00  -0.3774814627314208E+05  -0.6628557164949876E+05   0.5474400000000000E+02   0.5447310599999992E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.8100000000000000E+02   0.1400000000000000E+03   0.1411707671667700E-01   0.2241832152435169E+00  -0.2241950730523974E+00  -0.3774837078636599E+05  -0.6628557164949893E+05   0.6969310000000000E+02   0.6937860400000000E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.8500000000000000E+02   0.1400000000000000E+03   0.1411707714296711E-01   0.2241876058384776E+00  -0.2241993894403366E+00  -0.3774838660218141E+05  -0.6628557164949879E+05   0.8169929999999999E+02   0.8135619900000006E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.9100000000000000E+02   0.1400000000000000E+03   0.1411707715366824E-01   0.2241883649497146E+00  -0.2242001312117218E+00  -0.3774838804637657E+05  -0.6628557164949884E+05   0.9311199999999999E+02   0.9273216600000001E+02
   0.1000000000000000E-04   0.3000000000000000E-03   0.2300000000000000E+02   0.9500000000000000E+02   0.1400000000000000E+03   0.1411707715110088E-01   0.2241883904201352E+00  -0.2242001557182060E+00  -0.3774838798602983E+05  -0.6628557164949882E+05   0.1071355000000000E+03   0.1067167290000000E+03
