              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1110000000000000E+03   0.2000000000000000E+02   0.2541504782470557E+00   0.3471821893692401E+00  -0.3474524370645301E+00   0.2568651047190927E+05   0.2049470934848297E+06   0.4431900000000000E+01   0.7072206100000039E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1210000000000000E+03   0.2000000000000000E+02   0.2541505014526224E+00   0.3471969385491791E+00  -0.3470259372441021E+00   0.2568667276458550E+05   0.2049470934848294E+06   0.5455100000000000E+01   0.8683173499999975E+02
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1310000000000000E+03   0.2000000000000000E+02   0.2541505000323835E+00   0.3471594266598695E+00  -0.3470451317184124E+00   0.2568692047382406E+05   0.2049470934848297E+06   0.6718800000000000E+01   0.1064141739999995E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1410000000000000E+03   0.2000000000000000E+02   0.2541505046735593E+00   0.3471268088843001E+00  -0.3471591184034011E+00   0.2568667025264688E+05   0.2049470934848292E+06   0.8322600000000000E+01   0.1311380059999992E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1510000000000000E+03   0.2000000000000000E+02   0.2541504984899011E+00   0.3471331061667541E+00  -0.3475553268462084E+00   0.2568675348995896E+05   0.2049470934848297E+06   0.9775700000000001E+01   0.1533245410000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1610000000000000E+03   0.2000000000000000E+02   0.2541504711292158E+00   0.3471674327706461E+00  -0.3468047491053781E+00   0.2568654479507334E+05   0.2049470934848290E+06   0.1117910000000000E+02   0.1742096140000003E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1710000000000000E+03   0.2000000000000000E+02   0.2541504979217195E+00   0.3471406089990083E+00  -0.3474067748352613E+00   0.2568675469802595E+05   0.2049470934848291E+06   0.1239240000000000E+02   0.1926569549999995E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1810000000000000E+03   0.2000000000000000E+02   0.2541504976214831E+00   0.3471516472360068E+00  -0.3467850368499755E+00   0.2568662511805736E+05   0.2049470934848291E+06   0.1517790000000000E+02   0.2235664200000001E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.1910000000000000E+03   0.2000000000000000E+02   0.2541504971334450E+00   0.3471521043755941E+00  -0.3487119698690792E+00   0.2568690711484118E+05   0.2049470934848291E+06   0.1728000000000000E+02   0.2478236909999996E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2010000000000000E+03   0.2000000000000000E+02   0.2541504880749937E+00   0.3471493656806594E+00  -0.3469799511565505E+00   0.2568654541551834E+05   0.2049470934848291E+06   0.1940470000000000E+02   0.2718580259999999E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2110000000000000E+03   0.2000000000000000E+02   0.2541504867349494E+00   0.3471538388338375E+00  -0.3473538182067138E+00   0.2568697182321246E+05   0.2049470934848295E+06   0.2149460000000000E+02   0.2951114140000000E+03
   0.3000000000000000E-05   0.0000000000000000E+00   0.2300000000000000E+02   0.2210000000000000E+03   0.2000000000000000E+02   0.2541504833993174E+00   0.3471560773060068E+00  -0.3470541773660589E+00   0.2568680054625425E+05   0.2049470934848292E+06   0.2409800000000000E+02   0.3260549390000006E+03
