              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1500000000000000E+02   0.4000000000000000E+02   0.4903361908436540E-01  -0.1767560274033448E+01   0.3318101068354326E+01  -0.1357392009808710E+05  -0.6148409691967356E+05   0.1896000000000000E+00   0.7239249999984168E+00
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1900000000000000E+02   0.4000000000000000E+02   0.5249046764495668E-01  -0.2038960930021715E+00   0.8043393565455516E-01  -0.1473981477841042E+05  -0.6148412836625611E+05   0.3316000000000000E+00   0.1307121000005282E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2300000000000000E+02   0.4000000000000000E+02   0.5525116978664416E-01   0.6092192170586216E-01  -0.6533844528859538E-01  -0.1440105755983044E+05  -0.6148412803587781E+05   0.5177000000000000E+00   0.2049031999995350E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.2700000000000000E+02   0.4000000000000000E+02   0.5658077451409554E-01   0.2456772334230597E-01  -0.2928678999949143E-01  -0.1418261551573233E+05  -0.6148412804599039E+05   0.8147000000000000E+00   0.3230369999990216E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3100000000000000E+02   0.4000000000000000E+02   0.5737478230244782E-01   0.1543145722627298E+00  -0.1560283933997942E+00  -0.1420184897683057E+05  -0.6148412804545305E+05   0.1119300000000000E+01   0.4441961999997147E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3500000000000000E+02   0.4000000000000000E+02   0.5750125487916093E-01   0.2338391924072456E+00  -0.2330214265889412E+00  -0.1415646675846758E+05  -0.6148412804544900E+05   0.1505900000000000E+01   0.5983551999990596E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.3900000000000000E+02   0.4000000000000000E+02   0.5749514924458796E-01   0.2442161880870922E+00  -0.2448846513375380E+00  -0.1411933233922562E+05  -0.6148412804544877E+05   0.1982600000000000E+01   0.7883721000005607E+01
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.4300000000000000E+02   0.4000000000000000E+02   0.5750128082073176E-01   0.2446417792665942E+00  -0.2446378850247241E+00  -0.1410077359226652E+05  -0.6148412804544880E+05   0.2544400000000000E+01   0.1012340900000709E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.4700000000000000E+02   0.4000000000000000E+02   0.5750009816131136E-01   0.2434296785266498E+00  -0.2433958612286695E+00  -0.1409477516751732E+05  -0.6148412804544881E+05   0.3231600000000000E+01   0.1286461499999859E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5100000000000000E+02   0.4000000000000000E+02   0.5749953982298740E-01   0.2428037866163635E+00  -0.2427937974898404E+00  -0.1409347800889792E+05  -0.6148412804544880E+05   0.4340800000000000E+01   0.1728615900001023E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5500000000000000E+02   0.4000000000000000E+02   0.5749957646139085E-01   0.2426920364068786E+00  -0.2426899129089912E+00  -0.1409335669985019E+05  -0.6148412804544882E+05   0.5187200000000000E+01   0.2066274699999485E+02
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.5900000000000000E+02   0.4000000000000000E+02   0.5749963760527731E-01   0.2426767023371778E+00  -0.2426758592238433E+00  -0.1409335127298335E+05  -0.6148412804544882E+05   0.6247300000000000E+01   0.2489242000000377E+02
