              nu/v [m^-1]        E_r/v [kV s /m^2]                 N_theta                   N_zeta                     N_xi                     D_11                     D_31                     D_13                     D_33             D_33_Spitzer      Wall-clock time [s]             CPU time [s] 
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.7500000000000000E+02   0.2200000000000000E+03   0.3029203723287848E-01  -0.2390503985406396E-01   0.2360389725031643E-01  -0.1908458221745228E+05  -0.6162655171808400E+05   0.1346574000000000E+03   0.1340580159999990E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.8100000000000000E+02   0.2200000000000000E+03   0.3026222552316818E-01  -0.2002473008166439E-01   0.1992610636682200E-01  -0.1908712946926041E+05  -0.6162655171808400E+05   0.1665182000000000E+03   0.1658254280000001E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.8500000000000000E+02   0.2200000000000000E+03   0.3025711663563383E-01  -0.2035023545802666E-01   0.2057853761584479E-01  -0.1908359295106111E+05  -0.6162655171808402E+05   0.1912598000000000E+03   0.1904959539999982E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9100000000000000E+02   0.2200000000000000E+03   0.3028902277180179E-01  -0.1707757108282445E-01   0.1752597726571012E-01  -0.1905780916541552E+05  -0.6162655171808402E+05   0.2346796000000000E+03   0.2337844089999999E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.9500000000000000E+02   0.2200000000000000E+03   0.3031808456206574E-01  -0.1678627497234619E-01   0.1685724249242630E-01  -0.1902555664035302E+05  -0.6162655171808400E+05   0.2625572000000000E+03   0.2615731100000012E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1010000000000000E+03   0.2200000000000000E+03   0.3035480530471380E-01  -0.1391191559214991E-01   0.1366958771714159E-01  -0.1900109755026580E+05  -0.6162655171808400E+05   0.3237647000000000E+03   0.3226107750000010E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1110000000000000E+03   0.2200000000000000E+03   0.3041574312980667E-01  -0.1145124614942699E-01   0.1118683397028181E-01  -0.1896768010836777E+05  -0.6162655171808403E+05   0.4155850000000000E+03   0.4141469210000032E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1210000000000000E+03   0.2200000000000000E+03   0.3044739971827257E-01  -0.1040670699769327E-01   0.1038195370707481E-01  -0.1895654088903385E+05  -0.6162655171808396E+05   0.5312819000000000E+03   0.5295141799999983E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1310000000000000E+03   0.2200000000000000E+03   0.3046606949624606E-01  -0.9530108014839354E-02   0.9534342383660060E-02  -0.1895175050491081E+05  -0.6162655171808403E+05   0.6709006000000001E+03   0.6687190969999974E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1410000000000000E+03   0.2200000000000000E+03   0.3048256634539991E-01  -0.8889734870703343E-02   0.8892137393509858E-02  -0.1894794681415268E+05  -0.6162655171808408E+05   0.8312310000000000E+03   0.8285637029999998E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1510000000000000E+03   0.2200000000000000E+03   0.3050154478715987E-01  -0.8364055845977828E-02   0.8364153312385774E-02  -0.1894341213623109E+05  -0.6162655171808403E+05   0.9496140000000000E+03   0.9465757940000003E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1610000000000000E+03   0.2200000000000000E+03   0.3053562809777080E-01  -0.8649749818373164E-02   0.8655574871042754E-02  -0.1893784423355866E+05  -0.6162655171808402E+05   0.1179082200000000E+04   0.1175364087000002E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1710000000000000E+03   0.2200000000000000E+03   0.3056555579149825E-01  -0.7212702208435255E-02   0.7216143776881712E-02  -0.1892613996579065E+05  -0.6162655171808403E+05   0.1377032100000000E+04   0.1372745294999997E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1810000000000000E+03   0.2200000000000000E+03   0.3057554013814595E-01  -0.5559649582165193E-02   0.5558319853031192E-02  -0.1891418093921681E+05  -0.6162655171808391E+05   0.1628477200000000E+04   0.1623380037999996E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.1910000000000000E+03   0.2200000000000000E+03   0.3058023469727441E-01  -0.4951995985925115E-02   0.4950018420073019E-02  -0.1890747289540731E+05  -0.6162655171808387E+05   0.1909745200000000E+04   0.1903832824000005E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2010000000000000E+03   0.2200000000000000E+03   0.3058226729006347E-01  -0.5078381671160813E-02   0.5077695281578977E-02  -0.1890576508064166E+05  -0.6162655171808409E+05   0.2230856600000000E+04   0.2224003320999997E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2110000000000000E+03   0.2200000000000000E+03   0.3058262606436755E-01  -0.5146451336006576E-02   0.5146385350704581E-02  -0.1890548198992208E+05  -0.6162655171808403E+05   0.2526386800000000E+04   0.2518692471000002E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2210000000000000E+03   0.2200000000000000E+03   0.3058274048222913E-01  -0.5161259496313535E-02   0.5161254803838618E-02  -0.1890545773147108E+05  -0.6162655171808419E+05   0.2945831100000000E+04   0.2936823003999998E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.2700000000000000E+02   0.2310000000000000E+03   0.2200000000000000E+03   0.3058275531580582E-01  -0.5164737108235631E-02   0.5164741092002422E-02  -0.1890545204414621E+05  -0.6162655171808400E+05   0.3330011800000000E+04   0.3319882862999999E+04
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.6500000000000000E+02   0.2200000000000000E+03   0.3036503724745430E-01  -0.5292068689356729E-01   0.5251537070516687E-01  -0.1907780253753772E+05  -0.6162655171808402E+05   0.1331381000000000E+03   0.1325466529999976E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7100000000000000E+02   0.2200000000000000E+03   0.3032309447194415E-01  -0.3180515242374909E-01   0.3144797232849048E-01  -0.1908293857913086E+05  -0.6162655171808404E+05   0.1697515000000000E+03   0.1690501489999951E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.7500000000000000E+02   0.2200000000000000E+03   0.3029544461127993E-01  -0.2390441919452906E-01   0.2362724197110710E-01  -0.1908528071047692E+05  -0.6162655171808402E+05   0.2037587000000000E+03   0.2029577570000038E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8100000000000000E+02   0.2200000000000000E+03   0.3026552199557457E-01  -0.1940941227816013E-01   0.1933588800718413E-01  -0.1908666650669014E+05  -0.6162655171808401E+05   0.2485081000000000E+03   0.2475594609999971E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.8500000000000000E+02   0.2200000000000000E+03   0.3025966620733002E-01  -0.1935208281213266E-01   0.1946232515365523E-01  -0.1908255538772106E+05  -0.6162655171808403E+05   0.2833751000000000E+03   0.2823299189999962E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.9100000000000000E+02   0.2200000000000000E+03   0.3028830711148693E-01  -0.1638591307064661E-01   0.1680024933488598E-01  -0.1905692462280439E+05  -0.6162655171808402E+05   0.3484895000000000E+03   0.3472593599999964E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.9500000000000000E+02   0.2200000000000000E+03   0.3031650297943279E-01  -0.1577848626088968E-01   0.1582476398386249E-01  -0.1902494993755674E+05  -0.6162655171808397E+05   0.3933322000000000E+03   0.3919749469999952E+03
   0.1000000000000000E-04   0.0000000000000000E+00   0.3100000000000000E+02   0.1010000000000000E+03   0.2200000000000000E+03   0.3035405699873887E-01  -0.1374047413578237E-01   0.1350367717934037E-01  -0.1900123106836384E+05  -0.6162655171808398E+05   0.4777596000000000E+03   0.4761520969999983E+03
